gid,depth,is_seed,in_deg,in_sum,in_tx,out_deg,out_sum,out_tx,pass_ratio,truncated,inflow_incomplete,seed_payers,seed_reach,fast_share,max_payers_same_day,active_days,pagerank,betweenness,component,role,role_score,evidence,cluster_id,c_role,c_money,c_seed,c_central,priority_score
100000003377795100,1,False,1,7000.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.00028597068988854644,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (7 тыс ₸), выход 0 (0 ₸)",15,0.09000000000000001,0.04581850533807829,0.14768683274021352,0.20162366548042704,0.0688
100000004330371100,1,False,2,264171.0,12,2,90681.0,6,0.3432662934235779,False,False,1,7,0.3951985645661333,2,8,0.00125427193015661,1.0685663401602851e-05,0,peripheral,0.8,"Признаков роли не выявлено: вход 2 (264 тыс ₸), выход 2 (91 тыс ₸)",2,0.08000000000000002,0.8056049822064056,0.5433718861209964,0.889790925266904,0.5626
100000008165763100,1,False,15,1165815.0,26,17,1267858.0,17,1.087529324978663,False,False,1,9,0.9182546115807396,4,13,0.0009102399259160802,0.0002206306865701345,0,coordinator,0.729,"Признаки координации: получает от 15 плательщиков (1,2 млн ₸), рассылает 17 получателям (1,3 млн ₸)",8,0.729,0.9768683274021353,0.9094750889679716,0.9597419928825622,1.0
100000001684867100,1,False,1,30550.0,1,0,0.0,0,0.0,False,False,1,7,0.0,1,1,0.00028885397075253017,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (31 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.31717081850533807,0.5433718861209964,0.2545596085409253,0.2618
100000003900547100,1,False,1,23700.0,1,0,0.0,0,0.0,False,False,1,7,0.0,1,1,0.00028811747208587257,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (24 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.24466192170818504,0.5433718861209964,0.23476423487544484,0.2347
100000006656003100,1,False,1,20000.0,1,1,9000.0,1,0.45,False,False,1,1,0.0,1,1,0.0002897670599476741,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (20 тыс ₸), выход 1 (9 тыс ₸)",5,0.09000000000000001,0.297153024911032,0.14768683274021352,0.27346530249110323,0.1634
100000008237827100,1,False,1,40001.0,1,0,0.0,0,0.0,False,False,1,10,0.0,1,1,0.00029357895180421055,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (40 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.373220640569395,0.9612989323843416,0.32773576512455516,0.3992
100000003014659100,1,False,1,280000.0,1,0,0.0,0,0.0,False,False,1,8,0.0,1,1,0.0003280369433880595,0.0,0,terminal,0.924,"Конечный получатель: 280 тыс ₸ от 1 плательщиков, исходящих нет (колено 1)",13,0.4158,0.7662366548042705,0.8387455516014235,0.4772019572953736,0.6658
100000007939160100,1,False,1,795000.0,2,2,14300.0,2,0.017987421383647798,False,False,1,1,0.0,1,3,0.0006653456234025181,1.7809439002671417e-06,4,terminal,0.982,"Конечный получатель: 795 тыс ₸ от 1 плательщиков, дальше уходит 2% (колено 1)",35,0.4419,0.9092526690391459,0.14768683274021352,0.841970640569395,0.6408
100000007274584100,1,False,1,38000.0,1,0,0.0,0,0.0,False,False,1,10,0.0,1,1,0.0002931782787002525,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (38 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.36076512455516013,0.9612989323843416,0.32262010676156583,0.3942
100000001524952100,1,False,1,103807.0,1,0,0.0,0,0.0,False,False,1,7,0.0,1,1,0.00030504892931036134,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (104 тыс ₸), выход 0 (0 ₸)",1,0.09000000000000001,0.5898576512455516,0.5433718861209964,0.40958629893238435,0.3832
100000003131693100,1,False,1,353277.0,1,0,0.0,0,0.0,False,False,1,10,0.0,1,1,0.0003563082208274809,0.0,0,terminal,0.94,"Конечный получатель: 353 тыс ₸ от 1 плательщиков, исходящих нет (колено 1)",8,0.423,0.8047153024911032,0.9612989323843416,0.5107873665480427,0.7189
100000008383405100,1,False,1,25000.0,2,0,0.0,0,0.0,False,False,1,1,0.0,1,2,0.0003060252661737654,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (25 тыс ₸), выход 0 (0 ₸)",12,0.09000000000000001,0.26045373665480426,0.14768683274021352,0.4133674377224199,0.1864
100000008736173100,1,False,1,31060.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.000292088424396576,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (31 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.320729537366548,0.14768683274021352,0.3092749110320285,0.1794
100000002861485100,1,False,1,29323.0,1,0,0.0,0,0.0,False,False,1,7,0.0,1,1,0.00028872204610085294,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (29 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.298932384341637,0.5433718861209964,0.2498887900355872,0.2551
100000008745474100,1,False,1,40559.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.0002940821532302215,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (41 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.3758896797153025,0.14768683274021352,0.333741103202847,0.2022
100000008691330100,1,False,1,21440.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.0002900692990802617,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (21 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.2255338078291815,0.14768683274021352,0.27858096085409256,0.1427
100000007639767100,1,False,4,90913.0,4,10,822244.0,13,9.044295095310902,False,True,1,7,0.4402780680430741,1,12,0.000301440039227222,0.0012532700360904003,0,distributor,0.5,"Веерное распределение: 10 получателей, 822 тыс ₸, отдаёт в 9.0× больше видимого входа — есть внешние источники",1,0.4,0.9203736654804271,0.5433718861209964,0.6970640569395018,0.6877
100000002921047100,1,False,2,338000.0,2,1,163000.02,1,0.48224857988165676,False,False,1,9,0.4822485207100592,1,2,0.00031704809387447845,1.3383846945895353e-05,0,peripheral,0.8,"Признаков роли не выявлено: вход 2 (338 тыс ₸), выход 1 (163 тыс ₸)",15,0.08000000000000002,0.8661032028469751,0.9094750889679716,0.6943950177935942,0.6229
100000004783447100,1,False,1,26200.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.0002910683673240929,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (26 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.2782473309608541,0.14768683274021352,0.2941503558718861,0.1626
100000008696919100,1,False,1,31945.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.00029227417553014546,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (32 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.326067615658363,0.14768683274021352,0.31216637010676157,0.1817
100000008736940100,1,False,3,451090.0,13,3,182100.0,6,0.40368884258130305,False,False,1,1,0.6206965350595225,2,7,0.0024141567490764673,0.0,7,peripheral,0.7,"Признаков роли не выявлено: вход 3 (451 тыс ₸), выход 3 (182 тыс ₸)",34,0.06999999999999999,0.8905693950177936,0.14768683274021352,0.6885008896797153,0.4381
100000005940652100,1,False,1,8395.0,1,0,0.0,0,0.0,False,False,1,10,0.0,1,1,0.00028808836221548404,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (8 тыс ₸), выход 0 (0 ₸)",14,0.09000000000000001,0.05516014234875445,0.9612989323843416,0.23365213523131673,0.2788
100000004180097100,1,False,3,104854.0,5,3,47800.0,7,0.4558719743643542,False,False,1,7,0.20027848246132718,1,6,0.0008565318930578581,0.00018432769367764917,0,peripheral,0.7,"Признаков роли не выявлено: вход 3 (105 тыс ₸), выход 3 (48 тыс ₸)",19,0.06999999999999999,0.6574733096085409,0.5433718861209964,0.9524021352313168,0.5283
100000005539201100,1,False,1,45504.0,1,1,25000.0,1,0.5494022503516175,False,False,1,7,0.0,1,2,0.0002904617957249677,2.2707034728406055e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (46 тыс ₸), выход 1 (25 тыс ₸)",2,0.09000000000000001,0.5044483985765125,0.5433718861209964,0.5402580071174378,0.3891
100000005620225100,1,False,2,49845.66,2,0,0.0,0,0.0,False,False,1,7,0.0,1,2,0.000296236243145001,0.0,0,terminal,0.748,"Конечный получатель: 50 тыс ₸ от 2 плательщиков, исходящих нет (колено 1)",1,0.3366,0.42126334519572955,0.5433718861209964,0.35398131672597866,0.4237
100000004388353100,1,False,2,62960.0,2,0,0.0,0,0.0,False,False,1,8,0.0,1,2,0.00034075907407916386,0.0,0,terminal,0.78,"Конечный получатель: 63 тыс ₸ от 2 плательщиков, исходящих нет (колено 1)",13,0.35100000000000003,0.48265124555160144,0.8387455516014235,0.4954403914590747,0.5556
100000007442518100,1,False,5,510000.0,8,9,4419999.0,12,8.666664705882352,False,True,1,7,0.6568627450980392,1,13,0.0006487732246506228,0.00014603739982190563,0,consolidator,0.55,"Признаки консолидации: получает от 5 разных плательщиков (из них seed: 1), 510 тыс ₸, отдаёт в 8.7× больше видимого входа — есть внешние источники",11,0.4675,0.994661921708185,0.5433718861209964,0.9314946619217082,0.7968
100000000267734100,1,False,2,180000.0,4,7,282000.0,8,1.5666666666666667,False,True,1,1,0.2222222222222222,1,8,0.0005373190777888428,0.0,0,peripheral,0.65,"Признаков роли не выявлено: вход 2 (180 тыс ₸), выход 7 (282 тыс ₸)",15,0.065,0.8500889679715302,0.14768683274021352,0.6042037366548043,0.4029
100000001987030100,1,False,2,30864.0,2,1,19000.0,1,0.6156039398652151,False,False,1,7,0.0,1,3,0.0002938727535543705,3.205699020480855e-05,0,peripheral,0.8,"Признаков роли не выявлено: вход 2 (31 тыс ₸), выход 1 (19 тыс ₸)",9,0.08000000000000002,0.42170818505338076,0.5433718861209964,0.5941948398576513,0.3727
100000002603478100,1,False,1,23500.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.0002894692379814412,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (24 тыс ₸), выход 0 (0 ₸)",12,0.09000000000000001,0.23910142348754448,0.14768683274021352,0.26690391459074736,0.144
100000001380054100,1,False,2,127050.0,2,3,360000.0,4,2.833530106257379,False,True,1,1,0.05548996458087367,1,4,0.0007164305424822364,0.0,3,peripheral,0.8,"Признаков роли не выявлено: вход 2 (127 тыс ₸), выход 3 (360 тыс ₸)",27,0.08000000000000002,0.8572064056939501,0.14768683274021352,0.6493549822064058,0.4226
100000002992171100,1,False,1,14627.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.0002886393301842066,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (15 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.13033807829181496,0.14768683274021352,0.24699733096085408,0.1058
100000002781227100,1,False,2,191167.62,8,3,212420.0,10,1.1111714421092862,False,False,1,1,0.21534828963189478,1,10,0.0023265921896669563,0.0,0,transit,0.676,"Признаки транзита: пропускает 111% полученного (191 тыс ₸), 22% уходит дальше за ≤2 дня",3,0.4056,0.8269572953736655,0.14768683274021352,0.6878336298932385,0.5623
100000008745643100,1,False,1,20313.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.0002898327549813546,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (20 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.21752669039145908,0.14768683274021352,0.2745774021352313,0.1393
100000002836736100,1,False,2,509000.0,2,0,0.0,0,0.0,False,False,1,3,0.0,2,1,0.00045179005468890573,0.0,0,terminal,0.965,"Конечный получатель: 509 тыс ₸ от 2 плательщиков, исходящих нет (колено 1)",9,0.43424999999999997,0.8665480427046264,0.28981316725978645,0.5650578291814947,0.5915
100000004188160100,1,False,2,87862.0,5,5,133846.0,6,1.5233661878855478,False,True,1,7,0.4685301950786461,1,8,0.0002968274021349181,0.0005126241170376478,0,peripheral,0.75,"Признаков роли не выявлено: вход 2 (88 тыс ₸), выход 5 (134 тыс ₸)",2,0.07500000000000001,0.7273131672597865,0.5433718861209964,0.6583629893238434,0.4798
100000004841728100,1,False,1,52208.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.00029652714187988316,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (52 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.4443950177935943,0.14768683274021352,0.3566503558718861,0.2288
100000001554432100,1,False,1,53920.0,1,0,0.0,0,0.0,False,False,1,10,0.0,1,1,0.00029636604272574585,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (54 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.45373665480427045,0.9612989323843416,0.3548709964412812,0.4305
100000008768896100,1,False,1,47060.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.0002954466369808825,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (47 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.40903024911032027,0.14768683274021352,0.34653024911032027,0.2155
100000008232832100,1,False,1,337000.0,2,1,138000.0,1,0.4094955489614243,False,False,1,10,0.0,1,2,0.0004942271899045276,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (337 тыс ₸), выход 1 (138 тыс ₸)",14,0.09000000000000001,0.8534252669039146,0.9612989323843416,0.5781806049822064,0.6076
100000002864256100,1,False,1,135780.0,1,0,0.0,0,0.0,False,False,1,10,0.0,1,1,0.0003127573971935152,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (136 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.6307829181494662,0.9612989323843416,0.43894572953736655,0.5053
100000001929088100,1,False,2,396010.0,2,0,0.0,0,0.0,False,False,2,2,0.0,1,2,0.0003175873990634125,0.0,0,terminal,0.948,"Конечный получатель: 396 тыс ₸ от 2 плательщиков, исходящих нет (колено 1)",16,0.4266,0.8220640569395018,0.28113879003558717,0.4554048042704626,0.5456
100000002794197100,1,False,1,30100.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.0002872952956036898,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (30 тыс ₸), выход 0 (0 ₸)",15,0.09000000000000001,0.3153914590747331,0.14768683274021352,0.22119661921708186,0.1562
100000005669845100,1,False,1,20000.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.0003175358448925586,0.0,3,peripheral,0.9,"Признаков роли не выявлено: вход 1 (20 тыс ₸), выход 0 (0 ₸)",27,0.09000000000000001,0.20462633451957296,0.14768683274021352,0.4546263345195729,0.1794
100000002211413100,1,False,1,37000.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.00029333516081849983,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (37 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.3540925266903915,0.14768683274021352,0.32484430604982206,0.1934
100000002784085100,1,False,1,200000.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.0003070479617173764,0.0,0,terminal,0.896,"Конечный получатель: 200 тыс ₸ от 1 плательщиков, исходящих нет (колено 1)",16,0.4032,0.7106316725978647,0.14768683274021352,0.4175934163701068,0.4595
100000008782421100,1,False,1,49680.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.00029599654429156275,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (50 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.4199288256227758,0.14768683274021352,0.3519795373665481,0.2202
100000003739818100,1,False,1,57293.0,1,0,0.0,0,0.0,False,False,1,10,0.0,1,1,0.00029704144021682556,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (57 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.4657473309608541,0.9612989323843416,0.36109875444839856,0.4357
100000002214570100,1,False,1,26471.0,1,0,0.0,0,0.0,False,False,1,1,0.0,1,1,0.0002911252470497396,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (26 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.28113879003558717,0.14768683274021352,0.29526245551601427,0.1638
